C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_51_463.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_51_463.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_51_463.jpg,-0.15,1,0,30.18426
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_51_536.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_51_536.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_51_536.jpg,0,1,0,30.19101
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_51_612.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_51_612.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_51_612.jpg,0,1,0,30.19019
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_51_685.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_51_685.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_51_685.jpg,0,1,0,30.19022
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_51_758.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_51_758.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_51_758.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_51_834.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_51_834.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_51_834.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_51_904.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_51_904.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_51_904.jpg,0,1,0,30.1903
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_51_977.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_51_977.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_51_977.jpg,0,1,0,30.19033
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_051.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_051.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_051.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_126.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_126.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_126.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_196.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_196.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_196.jpg,0,1,0,30.1903
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_265.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_265.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_265.jpg,0,1,0,30.1903
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_339.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_339.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_339.jpg,0,1,0,30.19027
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_408.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_408.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_408.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_478.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_478.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_478.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_546.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_546.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_546.jpg,0,1,0,30.19028
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_620.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_620.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_620.jpg,0,1,0,30.19025
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_687.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_687.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_687.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_756.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_756.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_756.jpg,0,1,0,30.1903
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_830.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_830.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_830.jpg,-0.1,1,0,30.18767
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_898.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_898.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_898.jpg,0,1,0,30.19102
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_52_966.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_52_966.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_52_966.jpg,0,1,0,30.19014
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_036.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_036.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_036.jpg,0,1,0,30.19027
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_109.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_109.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_109.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_177.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_177.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_177.jpg,0,1,0,30.1903
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_244.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_244.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_244.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_317.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_317.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_317.jpg,0,1,0,30.19032
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_386.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_386.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_386.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_466.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_466.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_466.jpg,0,1,0,30.1903
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_536.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_536.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_536.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_608.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_608.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_608.jpg,0,1,0,30.19032
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_679.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_679.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_679.jpg,0,1,0,30.19028
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_746.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_746.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_746.jpg,0,1,0,30.19047
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_817.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_817.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_817.jpg,0,1,0,30.19027
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_896.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_896.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_896.jpg,-0.15,1,0,30.1842
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_53_976.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_53_976.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_53_976.jpg,0,1,0,30.19101
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_061.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_061.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_061.jpg,0,1,0,30.19018
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_127.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_127.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_127.jpg,0,1,0,30.19026
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_205.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_205.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_205.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_283.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_283.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_283.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_354.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_354.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_354.jpg,0,1,0,30.19032
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_429.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_429.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_429.jpg,0,1,0,30.19028
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_504.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_504.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_504.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_575.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_575.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_575.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_651.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_651.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_651.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_729.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_729.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_729.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_814.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_814.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_814.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_893.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_893.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_893.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_54_961.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_54_961.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_54_961.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_038.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_038.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_038.jpg,-0.15,1,0,30.1844
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_109.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_109.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_109.jpg,-0.3,1,0,30.16925
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_187.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_187.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_187.jpg,0,1,0,30.18989
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_264.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_264.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_264.jpg,0,1,0,30.19043
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_335.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_335.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_335.jpg,0,1,0,30.19024
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_412.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_412.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_412.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_489.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_489.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_489.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_571.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_571.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_571.jpg,0,1,0,30.1903
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_647.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_647.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_647.jpg,0,1,0,30.19027
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_722.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_722.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_722.jpg,0,1,0,30.19028
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_798.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_798.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_798.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_867.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_867.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_867.jpg,-0.1,1,0,30.18769
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_55_942.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_55_942.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_55_942.jpg,-0.3,1,0,30.16925
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_017.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_017.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_017.jpg,0,1,0,30.18993
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_085.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_085.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_085.jpg,0,1,0,30.19009
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_159.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_159.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_159.jpg,0,1,0,30.19024
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_233.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_233.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_233.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_311.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_311.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_311.jpg,0,1,0,30.19052
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_385.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_385.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_385.jpg,0,1,0,30.19027
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_459.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_459.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_459.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_533.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_533.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_533.jpg,0,1,0,30.19038
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_602.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_602.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_602.jpg,-0.1,1,0,30.18768
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_678.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_678.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_678.jpg,-0.3,1,0,30.16927
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_752.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_752.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_752.jpg,0,1,0,30.18993
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_821.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_821.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_821.jpg,0,1,0,30.19006
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_896.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_896.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_896.jpg,0,1,0,30.19023
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_56_970.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_56_970.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_56_970.jpg,0,1,0,30.19028
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_049.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_049.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_049.jpg,0,1,0,30.19027
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_120.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_120.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_120.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_196.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_196.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_196.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_272.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_272.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_272.jpg,0,1,0,30.19033
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_343.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_343.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_343.jpg,0,1,0,30.1903
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_419.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_419.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_419.jpg,0,1,0,30.19029
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_499.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_499.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_499.jpg,0,1,0,30.19027
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_571.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_571.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_571.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_646.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_646.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_646.jpg,0,1,0,30.1903
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_720.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_720.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_720.jpg,0,1,0,30.19014
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_795.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_795.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_795.jpg,0,1,0,30.19028
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_862.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_862.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_862.jpg,-0.05,1,0,30.18975
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_57_935.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_57_935.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_57_935.jpg,-0.25,1,0,30.17475
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_008.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_008.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_008.jpg,-0.4,1,0,30.15757
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_076.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_076.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_076.jpg,0,1,0,30.18896
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_146.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_146.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_146.jpg,0,1,0,30.18977
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_219.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_219.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_219.jpg,0,1,0,30.19019
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_292.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_292.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_292.jpg,0,1,0,30.19027
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_368.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_368.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_368.jpg,0,1,0,30.19028
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_440.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_440.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_440.jpg,0,1,0,30.19027
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_511.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_511.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_511.jpg,0,1,0,30.19009
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_589.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_589.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_589.jpg,0,1,0,30.19014
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_659.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_659.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_659.jpg,0,1,0,30.1901
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_728.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_728.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_728.jpg,0,1,0,30.19006
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_797.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_797.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_797.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_870.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_870.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_870.jpg,0,1,0,30.19023
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_58_940.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_58_940.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_58_940.jpg,0,1,0,30.1907
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_59_011.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_59_011.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_59_011.jpg,0,1,0,30.19055
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_59_087.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_59_087.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_59_087.jpg,0,1,0,30.19037
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_59_160.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_59_160.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_59_160.jpg,0,1,0,30.19031
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_59_229.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_59_229.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_59_229.jpg,0,1,0,30.19054
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_59_301.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_59_301.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_59_301.jpg,0,1,0,30.1902
C:\Users\karti\Desktop\IMG\center_2019_10_03_22_43_59_379.jpg,C:\Users\karti\Desktop\IMG\left_2019_10_03_22_43_59_379.jpg,C:\Users\karti\Desktop\IMG\right_2019_10_03_22_43_59_379.jpg,0,1,0,30.19028
